nombre_id,nombre,gender,region_id,region_name,percentage,unidad,persons,region_type
VICTORIANO-m,VICTORIANO,Male,1648,Benidorm,0.459,‰,5,municipio
VICTORIANO-m,VICTORIANO,Male,1714,Castuera,2.183,‰,25,municipio
VICTORIANO-m,VICTORIANO,Male,1717,Don Benito,0.538,‰,6,municipio
VICTORIANO-m,VICTORIANO,Male,1721,Fuente de Cantos,2.628,‰,29,municipio
VICTORIANO-m,VICTORIANO,Male,1722,Fuente del Maestre,1.525,‰,17,municipio
VICTORIANO-m,VICTORIANO,Male,1736,"Hoyo de Pinares, El",4.413,‰,50,municipio
VICTORIANO-m,VICTORIANO,Male,1762,San Vicente del Raspeig/Sant Vicent del Raspeig,0.502,‰,6,municipio
VICTORIANO-m,VICTORIANO,Male,1779,Carboneras,1.154,‰,13,municipio
VICTORIANO-m,VICTORIANO,Male,1786,Huércal de Almería,0.636,‰,7,municipio
VICTORIANO-m,VICTORIANO,Male,1790,Níjar,0.314,‰,4,municipio
VICTORIANO-m,VICTORIANO,Male,1796,"Hospitalet de Llobregat, L'",0.451,‰,5,municipio
VICTORIANO-m,VICTORIANO,Male,1803,Masquefa,1.18,‰,13,municipio
VICTORIANO-m,VICTORIANO,Male,1804,Mataró,0.293,‰,3,municipio
VICTORIANO-m,VICTORIANO,Male,1805,Molins de Rei,0.611,‰,7,municipio
VICTORIANO-m,VICTORIANO,Male,1837,Zalamea de la Serena,4.614,‰,52,municipio
VICTORIANO-m,VICTORIANO,Male,1841,Calvià,0.223,‰,3,municipio
VICTORIANO-m,VICTORIANO,Male,1851,Marratxí,0.348,‰,4,municipio
VICTORIANO-m,VICTORIANO,Male,1853,Palma de Mallorca,0.252,‰,3,municipio
VICTORIANO-m,VICTORIANO,Male,1922,Sant Pere de Ribes,0.38,‰,4,municipio
VICTORIANO-m,VICTORIANO,Male,1929,Santa Coloma de Gramenet,0.335,‰,4,municipio
VICTORIANO-m,VICTORIANO,Male,1932,Barberà del Vallès,0.364,‰,4,municipio
VICTORIANO-m,VICTORIANO,Male,1939,Cerdanyola del Vallès,0.499,‰,6,municipio
VICTORIANO-m,VICTORIANO,Male,1963,Cubelles,0.574,‰,6,municipio
VICTORIANO-m,VICTORIANO,Male,1965,Esplugues de Llobregat,0.221,‰,2,municipio
VICTORIANO-m,VICTORIANO,Male,1968,"Franqueses del Vallès, Les",0.576,‰,6,municipio
VICTORIANO-m,VICTORIANO,Male,2092,Vila-real,0.499,‰,6,municipio
VICTORIANO-m,VICTORIANO,Male,2097,Alcázar de San Juan,0.524,‰,6,municipio
VICTORIANO-m,VICTORIANO,Male,2101,Almodóvar del Campo,3.137,‰,35,municipio
VICTORIANO-m,VICTORIANO,Male,2113,Trujillo,1.43,‰,16,municipio
VICTORIANO-m,VICTORIANO,Male,2126,Algeciras,0.422,‰,5,municipio
VICTORIANO-m,VICTORIANO,Male,2127,Arcos de la Frontera,0.452,‰,5,municipio
VICTORIANO-m,VICTORIANO,Male,2132,Jerez de la Frontera,0.191,‰,2,municipio
VICTORIANO-m,VICTORIANO,Male,2133,"Línea de la Concepción, La",0.281,‰,3,municipio
