nombre,gender,region_id,region_name,percentage,unidad,persons,region_type,parent_region_name
JAVIER,Male,42,Soria,17.034,‰,779.0,provincia,Soria
JAVIER,Male,43,Tarragona,8.726,‰,3757.0,provincia,Tarragona
JAVIER,Male,44,Teruel,19.192,‰,1317.0,provincia,Teruel
JAVIER,Male,45,Toledo,16.645,‰,6219.0,provincia,Toledo
JAVIER,Male,46,Valencia/València,14.01,‰,18570.0,provincia,Valencia/València
JAVIER,Male,47,Valladolid,17.955,‰,4588.0,provincia,Valladolid
JAVIER,Male,48,Bizkaia,14.467,‰,8109.0,provincia,Bizkaia
JAVIER,Male,49,Zamora,14.943,‰,1232.0,provincia,Zamora
JAVIER,Male,50,Zaragoza,17.43,‰,8430.0,provincia,Zaragoza
JAVIER,Male,51,Ceuta,8.032,‰,337.0,provincia,Ceuta
JAVIER,Male,52,Melilla,8.185,‰,354.0,provincia,Melilla
JAVIER,Male,53,Ourense,11.164,‰,1632.0,provincia,Ourense
JAVIER,Male,16473,Desconocido,12.993,‰,,provincia,Desconocido
DANIEL,Male,2,Araba/Álava,7.5,‰,1250.0,provincia,Araba/Álava
DANIEL,Male,3,Albacete,10.782,‰,2100.0,provincia,Albacete
DANIEL,Male,4,Alicante/Alacant,11.173,‰,11003.0,provincia,Alicante/Alacant
DANIEL,Male,5,Almería,9.769,‰,3801.0,provincia,Almería
DANIEL,Male,6,Ávila,14.902,‰,1201.0,provincia,Ávila
DANIEL,Male,7,Badajoz,12.562,‰,4132.0,provincia,Badajoz
DANIEL,Male,8,"Balears, Illes",10.386,‰,,provincia,"Balears, Illes"
DANIEL,Male,9,Barcelona,13.253,‰,38046.0,provincia,Barcelona
DANIEL,Male,10,Burgos,14.047,‰,2526.0,provincia,Burgos
DANIEL,Male,11,Cáceres,13.728,‰,2646.0,provincia,Cáceres
DANIEL,Male,12,Cádiz,16.929,‰,10488.0,provincia,Cádiz
DANIEL,Male,13,Castellón/Castelló,10.108,‰,3089.0,provincia,Castellón/Castelló
DANIEL,Male,14,Ciudad Real,11.794,‰,,provincia,Ciudad Real
DANIEL,Male,15,Córdoba,12.029,‰,4555.0,provincia,Córdoba
DANIEL,Male,16,"Coruña, A",13.898,‰,,provincia,"Coruña, A"
DANIEL,Male,17,Cuenca,11.598,‰,1164.0,provincia,Cuenca
DANIEL,Male,18,Girona,9.902,‰,4073.0,provincia,Girona
DANIEL,Male,19,Granada,11.416,‰,5280.0,provincia,Granada
DANIEL,Male,20,Guadalajara,17.15,‰,2436.0,provincia,Guadalajara
DANIEL,Male,21,Gipuzkoa,4.928,‰,1756.0,provincia,Gipuzkoa
DANIEL,Male,22,Huelva,14.53,‰,3860.0,provincia,Huelva
DANIEL,Male,23,Huesca,13.104,‰,1520.0,provincia,Huesca
DANIEL,Male,24,Jaén,10.96,‰,3359.0,provincia,Jaén
DANIEL,Male,25,León,14.686,‰,3199.0,provincia,León
DANIEL,Male,26,Lleida,7.851,‰,1814.0,provincia,Lleida
DANIEL,Male,27,"Rioja, La",13.464,‰,,provincia,"Rioja, La"
DANIEL,Male,28,Lugo,11.692,‰,1844.0,provincia,Lugo
DANIEL,Male,29,Madrid,16.41,‰,55075.0,provincia,Madrid
DANIEL,Male,30,Málaga,14.407,‰,12493.0,provincia,Málaga
DANIEL,Male,31,Murcia,11.18,‰,8788.0,provincia,Murcia
DANIEL,Male,32,Navarra,10.279,‰,3453.0,provincia,Navarra
DANIEL,Male,33,Asturias,16.1,‰,7752.0,provincia,Asturias
DANIEL,Male,34,Palencia,15.151,‰,1187.0,provincia,Palencia
DANIEL,Male,35,"Palmas, Las",10.226,‰,,provincia,"Palmas, Las"
DANIEL,Male,36,Pontevedra,14.279,‰,6530.0,provincia,Pontevedra
DANIEL,Male,37,Salamanca,12.445,‰,1975.0,provincia,Salamanca
DANIEL,Male,38,Santa Cruz de Tenerife,10.587,‰,,provincia,Santa Cruz de Tenerife
DANIEL,Male,39,Cantabria,13.925,‰,3987.0,provincia,Cantabria
DANIEL,Male,40,Segovia,16.393,‰,1287.0,provincia,Segovia
DANIEL,Male,41,Sevilla,15.019,‰,14422.0,provincia,Sevilla
DANIEL,Male,42,Soria,12.004,‰,549.0,provincia,Soria
DANIEL,Male,43,Tarragona,10.669,‰,4594.0,provincia,Tarragona
DANIEL,Male,44,Teruel,13.014,‰,893.0,provincia,Teruel
DANIEL,Male,45,Toledo,15.906,‰,5943.0,provincia,Toledo
DANIEL,Male,46,Valencia/València,11.096,‰,14707.0,provincia,Valencia/València
DANIEL,Male,47,Valladolid,15.978,‰,4083.0,provincia,Valladolid
DANIEL,Male,48,Bizkaia,6.123,‰,3432.0,provincia,Bizkaia
DANIEL,Male,49,Zamora,13.014,‰,1073.0,provincia,Zamora
DANIEL,Male,50,Zaragoza,16.762,‰,8107.0,provincia,Zaragoza
DANIEL,Male,51,Ceuta,9.033,‰,379.0,provincia,Ceuta
DANIEL,Male,52,Melilla,7.352,‰,318.0,provincia,Melilla
DANIEL,Male,53,Ourense,12.868,‰,1881.0,provincia,Ourense
DANIEL,Male,16473,Desconocido,12.946,‰,,provincia,Desconocido
CARLOS,Male,2,Araba/Álava,8.19,‰,1365.0,provincia,Araba/Álava
CARLOS,Male,3,Albacete,13.463,‰,2622.0,provincia,Albacete
CARLOS,Male,4,Alicante/Alacant,10.097,‰,9943.0,provincia,Alicante/Alacant
CARLOS,Male,5,Almería,5.739,‰,2233.0,provincia,Almería
CARLOS,Male,6,Ávila,15.919,‰,1283.0,provincia,Ávila
CARLOS,Male,7,Badajoz,13.553,‰,4458.0,provincia,Badajoz
CARLOS,Male,8,"Balears, Illes",8.918,‰,,provincia,"Balears, Illes"
CARLOS,Male,9,Barcelona,11.795,‰,33860.0,provincia,Barcelona
CARLOS,Male,10,Burgos,13.925,‰,2504.0,provincia,Burgos
CARLOS,Male,11,Cáceres,13.541,‰,2610.0,provincia,Cáceres
CARLOS,Male,12,Cádiz,8.322,‰,5156.0,provincia,Cádiz
CARLOS,Male,13,Castellón/Castelló,13.92,‰,4254.0,provincia,Castellón/Castelló
CARLOS,Male,14,Ciudad Real,14.687,‰,,provincia,Ciudad Real
CARLOS,Male,15,Córdoba,9.418,‰,3566.0,provincia,Córdoba
CARLOS,Male,16,"Coruña, A",13.139,‰,,provincia,"Coruña, A"
CARLOS,Male,17,Cuenca,14.049,‰,1410.0,provincia,Cuenca
CARLOS,Male,18,Girona,7.563,‰,3111.0,provincia,Girona
CARLOS,Male,19,Granada,8.638,‰,3995.0,provincia,Granada
CARLOS,Male,20,Guadalajara,15.074,‰,2141.0,provincia,Guadalajara
CARLOS,Male,21,Gipuzkoa,5.38,‰,1917.0,provincia,Gipuzkoa
CARLOS,Male,22,Huelva,8.33,‰,2213.0,provincia,Huelva
CARLOS,Male,23,Huesca,16.975,‰,1969.0,provincia,Huesca
CARLOS,Male,24,Jaén,8.138,‰,2494.0,provincia,Jaén
CARLOS,Male,25,León,13.07,‰,2847.0,provincia,León
CARLOS,Male,26,Lleida,7.565,‰,1748.0,provincia,Lleida
CARLOS,Male,27,"Rioja, La",12.533,‰,,provincia,"Rioja, La"
CARLOS,Male,28,Lugo,15.306,‰,2414.0,provincia,Lugo
CARLOS,Male,29,Madrid,16.058,‰,53893.0,provincia,Madrid
CARLOS,Male,30,Málaga,9.101,‰,7892.0,provincia,Málaga
CARLOS,Male,31,Murcia,6.207,‰,4879.0,provincia,Murcia
CARLOS,Male,32,Navarra,9.949,‰,3342.0,provincia,Navarra
CARLOS,Male,33,Asturias,11.236,‰,5410.0,provincia,Asturias
CARLOS,Male,34,Palencia,14.066,‰,1102.0,provincia,Palencia
CARLOS,Male,35,"Palmas, Las",7.013,‰,,provincia,"Palmas, Las"
CARLOS,Male,36,Pontevedra,14.027,‰,6415.0,provincia,Pontevedra
CARLOS,Male,37,Salamanca,13.699,‰,2174.0,provincia,Salamanca
CARLOS,Male,38,Santa Cruz de Tenerife,6.516,‰,,provincia,Santa Cruz de Tenerife
CARLOS,Male,39,Cantabria,12.538,‰,3590.0,provincia,Cantabria
CARLOS,Male,40,Segovia,15.527,‰,1219.0,provincia,Segovia
CARLOS,Male,41,Sevilla,10.675,‰,10251.0,provincia,Sevilla
CARLOS,Male,42,Soria,15.197,‰,695.0,provincia,Soria
CARLOS,Male,43,Tarragona,9.027,‰,3887.0,provincia,Tarragona
CARLOS,Male,44,Teruel,16.759,‰,1150.0,provincia,Teruel
CARLOS,Male,45,Toledo,14.523,‰,5426.0,provincia,Toledo
CARLOS,Male,46,Valencia/València,14.146,‰,18750.0,provincia,Valencia/València
CARLOS,Male,47,Valladolid,15.536,‰,3970.0,provincia,Valladolid
CARLOS,Male,48,Bizkaia,6.71,‰,3761.0,provincia,Bizkaia
CARLOS,Male,49,Zamora,12.578,‰,1037.0,provincia,Zamora
CARLOS,Male,50,Zaragoza,15.277,‰,7389.0,provincia,Zaragoza
CARLOS,Male,51,Ceuta,6.554,‰,275.0,provincia,Ceuta
CARLOS,Male,52,Melilla,7.214,‰,312.0,provincia,Melilla
CARLOS,Male,53,Ourense,12.758,‰,1865.0,provincia,Ourense
CARLOS,Male,16473,Desconocido,11.519,‰,,provincia,Desconocido
ALEJANDRO,Male,2,Araba/Álava,4.812,‰,802.0,provincia,Araba/Álava
ALEJANDRO,Male,3,Albacete,12.99,‰,2530.0,provincia,Albacete
ALEJANDRO,Male,4,Alicante/Alacant,11.421,‰,11247.0,provincia,Alicante/Alacant
ALEJANDRO,Male,5,Almería,11.57,‰,4502.0,provincia,Almería
ALEJANDRO,Male,6,Ávila,11.688,‰,942.0,provincia,Ávila
ALEJANDRO,Male,7,Badajoz,13.252,‰,4359.0,provincia,Badajoz
ALEJANDRO,Male,8,"Balears, Illes",9.195,‰,,provincia,"Balears, Illes"
ALEJANDRO,Male,9,Barcelona,7.674,‰,22030.0,provincia,Barcelona
ALEJANDRO,Male,10,Burgos,10.627,‰,1911.0,provincia,Burgos
ALEJANDRO,Male,11,Cáceres,13.712,‰,2643.0,provincia,Cáceres
ALEJANDRO,Male,12,Cádiz,16.296,‰,10096.0,provincia,Cádiz
ALEJANDRO,Male,13,Castellón/Castelló,10.805,‰,3302.0,provincia,Castellón/Castelló
ALEJANDRO,Male,14,Ciudad Real,11.381,‰,,provincia,Ciudad Real
ALEJANDRO,Male,15,Córdoba,12.502,‰,4734.0,provincia,Córdoba
ALEJANDRO,Male,16,"Coruña, A",12.508,‰,,provincia,"Coruña, A"
ALEJANDRO,Male,17,Cuenca,10.542,‰,1058.0,provincia,Cuenca
ALEJANDRO,Male,18,Girona,3.87,‰,1592.0,provincia,Girona
ALEJANDRO,Male,19,Granada,15.113,‰,6990.0,provincia,Granada
ALEJANDRO,Male,20,Guadalajara,12.736,‰,1809.0,provincia,Guadalajara
ALEJANDRO,Male,21,Gipuzkoa,3.34,‰,1190.0,provincia,Gipuzkoa
ALEJANDRO,Male,22,Huelva,14.515,‰,3856.0,provincia,Huelva
ALEJANDRO,Male,23,Huesca,10.501,‰,1218.0,provincia,Huesca
ALEJANDRO,Male,24,Jaén,11.838,‰,3628.0,provincia,Jaén
ALEJANDRO,Male,25,León,13.566,‰,2955.0,provincia,León
ALEJANDRO,Male,26,Lleida,3.363,‰,777.0,provincia,Lleida
ALEJANDRO,Male,27,"Rioja, La",9.176,‰,,provincia,"Rioja, La"
ALEJANDRO,Male,28,Lugo,9.371,‰,1478.0,provincia,Lugo
ALEJANDRO,Male,29,Madrid,14.383,‰,48272.0,provincia,Madrid
ALEJANDRO,Male,30,Málaga,14.827,‰,12857.0,provincia,Málaga
ALEJANDRO,Male,31,Murcia,12.957,‰,10185.0,provincia,Murcia
ALEJANDRO,Male,32,Navarra,6.207,‰,2085.0,provincia,Navarra
ALEJANDRO,Male,33,Asturias,13.899,‰,6692.0,provincia,Asturias
ALEJANDRO,Male,34,Palencia,10.212,‰,800.0,provincia,Palencia
ALEJANDRO,Male,35,"Palmas, Las",10.37,‰,,provincia,"Palmas, Las"
ALEJANDRO,Male,36,Pontevedra,11.314,‰,5174.0,provincia,Pontevedra
ALEJANDRO,Male,37,Salamanca,13.057,‰,2072.0,provincia,Salamanca
ALEJANDRO,Male,38,Santa Cruz de Tenerife,10.439,‰,,provincia,Santa Cruz de Tenerife
ALEJANDRO,Male,39,Cantabria,12.29,‰,3519.0,provincia,Cantabria
ALEJANDRO,Male,40,Segovia,10.738,‰,843.0,provincia,Segovia
ALEJANDRO,Male,41,Sevilla,16.261,‰,15615.0,provincia,Sevilla
ALEJANDRO,Male,42,Soria,10.386,‰,475.0,provincia,Soria
ALEJANDRO,Male,43,Tarragona,5.936,‰,2556.0,provincia,Tarragona
ALEJANDRO,Male,44,Teruel,9.953,‰,683.0,provincia,Teruel
ALEJANDRO,Male,45,Toledo,13.158,‰,4916.0,provincia,Toledo
ALEJANDRO,Male,46,Valencia/València,11.956,‰,15847.0,provincia,Valencia/València
ALEJANDRO,Male,47,Valladolid,11.701,‰,2990.0,provincia,Valladolid
ALEJANDRO,Male,48,Bizkaia,4.788,‰,2684.0,provincia,Bizkaia
ALEJANDRO,Male,49,Zamora,11.159,‰,920.0,provincia,Zamora
ALEJANDRO,Male,50,Zaragoza,13.286,‰,6426.0,provincia,Zaragoza
ALEJANDRO,Male,51,Ceuta,9.796,‰,411.0,provincia,Ceuta
ALEJANDRO,Male,52,Melilla,10.289,‰,445.0,provincia,Melilla
ALEJANDRO,Male,53,Ourense,8.585,‰,1255.0,provincia,Ourense
ALEJANDRO,Male,16473,Desconocido,11.396,‰,,provincia,Desconocido
