nombre_id,nombre,gender,region_id,region_name,percentage,unidad,persons,region_type,parent_region_name
CARLOS-m,CARLOS,Male,5382,Sant Cugat Sesgarrigues,13.592,‰,,municipio,
CARLOS-m,CARLOS,Male,5383,Sant Esteve de Palautordera,5.882,‰,,municipio,
CARLOS-m,CARLOS,Male,5384,Sant Esteve Sesrovires,15.988,‰,,municipio,
CARLOS-m,CARLOS,Male,5385,Sant Fost de Campsentelles,16.383,‰,,municipio,
CARLOS-m,CARLOS,Male,5386,Sant Feliu de Codines,12.917,‰,,municipio,
CARLOS-m,CARLOS,Male,5387,Sant Feliu de Llobregat,13.744,‰,,municipio,
CARLOS-m,CARLOS,Male,5389,Sant Fruitós de Bages,9.166,‰,,municipio,
CARLOS-m,CARLOS,Male,5390,Vilassar de Dalt,10.037,‰,,municipio,
CARLOS-m,CARLOS,Male,5391,Sant Hipòlit de Voltregà,2.682,‰,,municipio,
CARLOS-m,CARLOS,Male,5392,Sant Joan Despí,14.42,‰,,municipio,
CARLOS-m,CARLOS,Male,5393,Sant Joan de Vilatorrada,10.862,‰,,municipio,
CARLOS-m,CARLOS,Male,5395,Sant Llorenç Savall,11.655,‰,,municipio,
CARLOS-m,CARLOS,Male,5396,Sant Martí de Centelles,15.528,‰,,municipio,
CARLOS-m,CARLOS,Male,5399,Premià de Dalt,11.012,‰,,municipio,
CARLOS-m,CARLOS,Male,5400,Sant Pere de Riudebitlles,7.868,‰,,municipio,
CARLOS-m,CARLOS,Male,5401,Sant Pere de Vilamajor,15.182,‰,,municipio,
CARLOS-m,CARLOS,Male,5402,Sant Quintí de Mediona,7.087,‰,,municipio,
CARLOS-m,CARLOS,Male,5403,Sant Quirze del Vallès,14.158,‰,,municipio,
CARLOS-m,CARLOS,Male,5404,Sant Sadurní d'Anoia,7.552,‰,,municipio,
CARLOS-m,CARLOS,Male,5406,Santa Coloma de Cervelló,16.145,‰,,municipio,
CARLOS-m,CARLOS,Male,5407,Santa Eugènia de Berga,4.27,‰,,municipio,
CARLOS-m,CARLOS,Male,5408,Santa Eulàlia de Ronçana,17.159,‰,,municipio,
CARLOS-m,CARLOS,Male,5410,Santa Margarida i els Monjos,9.17,‰,,municipio,
CARLOS-m,CARLOS,Male,5414,Santa Maria de Palautordera,10.402,‰,,municipio,
CARLOS-m,CARLOS,Male,5415,Santa Susanna,11.055,‰,,municipio,
CARLOS-m,CARLOS,Male,5416,Sant Vicenç dels Horts,13.291,‰,,municipio,
CARLOS-m,CARLOS,Male,5418,Sentmenat,9.593,‰,46,municipio,Barcelona
CARLOS-m,CARLOS,Male,5420,Seva,8.669,‰,17,municipio,Barcelona
CARLOS-m,CARLOS,Male,5421,Sitges,12.38,‰,202,municipio,Barcelona
CARLOS-m,CARLOS,Male,5423,Subirats,7.706,‰,13,municipio,Barcelona
CARLOS-m,CARLOS,Male,5426,Terrassa,12.508,‰,1403,municipio,Barcelona
CARLOS-m,CARLOS,Male,5427,Teià,13.049,‰,44,municipio,Barcelona
CARLOS-m,CARLOS,Male,5428,Tiana,13.445,‰,61,municipio,Barcelona
CARLOS-m,CARLOS,Male,5429,Tordera,10.098,‰,96,municipio,Barcelona
CARLOS-m,CARLOS,Male,5430,Torrelavit,7.576,‰,6,municipio,Barcelona
CARLOS-m,CARLOS,Male,5431,Torrelles de Foix,7.138,‰,,municipio,
CARLOS-m,CARLOS,Male,5432,Ullastrell,13.749,‰,15,municipio,Barcelona
CARLOS-m,CARLOS,Male,5433,Vacarisses,15.791,‰,61,municipio,Barcelona
CARLOS-m,CARLOS,Male,5435,Vallgorguina,17.094,‰,28,municipio,Barcelona
CARLOS-m,CARLOS,Male,5436,Vallromanes,17.87,‰,25,municipio,Barcelona
CARLOS-m,CARLOS,Male,5437,Vic,3.487,‰,87,municipio,Barcelona
CARLOS-m,CARLOS,Male,5439,Viladecans,14.374,‰,476,municipio,Barcelona
CARLOS-m,CARLOS,Male,5441,Vilafranca del Penedès,7.895,‰,,municipio,
CARLOS-m,CARLOS,Male,5442,Vilanova i la Geltrú,12.562,‰,,municipio,
CARLOS-m,CARLOS,Male,5445,Santa María del Camí,9.419,‰,,municipio,
CARLOS-m,CARLOS,Male,5446,Santanyí,5.601,‰,36,municipio,Balears
CARLOS-m,CARLOS,Male,5447,Selva,2.868,‰,,municipio,"Girona, Tarragona, Balears"
CARLOS-m,CARLOS,Male,5448,"Salines, Ses",7.962,‰,,municipio,
CARLOS-m,CARLOS,Male,5450,Sóller,7.445,‰,51,municipio,Balears
CARLOS-m,CARLOS,Male,5451,Son Servera,6.032,‰,,municipio,
CARLOS-m,CARLOS,Male,5452,Valldemossa,5.764,‰,6,municipio,Balears
CARLOS-m,CARLOS,Male,5453,"Castell, Es",9.063,‰,,municipio,
CARLOS-m,CARLOS,Male,5454,Vilafranca de Bonany,2.584,‰,,municipio,
CARLOS-m,CARLOS,Male,5456,"Migjorn Gran, Es",8.055,‰,,municipio,
CARLOS-m,CARLOS,Male,5457,Abrera,12.582,‰,82,municipio,Barcelona
CARLOS-m,CARLOS,Male,5459,Alella,15.666,‰,78,municipio,Barcelona
CARLOS-m,CARLOS,Male,5461,"Ametlla del Vallès, L'",12.608,‰,,municipio,
CARLOS-m,CARLOS,Male,5462,Arenys de Mar,9.512,‰,,municipio,
CARLOS-m,CARLOS,Male,5463,Arenys de Munt,13.053,‰,,municipio,
CARLOS-m,CARLOS,Male,5465,Argentona,11.822,‰,75,municipio,Barcelona
CARLOS-m,CARLOS,Male,5466,Artés,9.232,‰,28,municipio,Barcelona
CARLOS-m,CARLOS,Male,5469,Avinyonet del Penedès,8.649,‰,,municipio,
CARLOS-m,CARLOS,Male,5470,Aiguafreda,7.154,‰,9,municipio,Barcelona
CARLOS-m,CARLOS,Male,5471,Badalona,11.994,‰,1334,municipio,Barcelona
CARLOS-m,CARLOS,Male,5472,Bagà,12.082,‰,13,municipio,Barcelona
CARLOS-m,CARLOS,Male,5473,Balenyà,6.856,‰,14,municipio,Barcelona
CARLOS-m,CARLOS,Male,5474,Balsareny,7.16,‰,12,municipio,Barcelona
CARLOS-m,CARLOS,Male,5475,Begues,16.536,‰,61,municipio,Barcelona
CARLOS-m,CARLOS,Male,5477,Berga,5.316,‰,45,municipio,Barcelona
CARLOS-m,CARLOS,Male,5478,Bigues i Riells,10.978,‰,,municipio,
CARLOS-m,CARLOS,Male,5480,"Bruc, El",17.427,‰,,municipio,
CARLOS-m,CARLOS,Male,5483,Cabrera d'Anoia,16.52,‰,,municipio,
CARLOS-m,CARLOS,Male,5484,Cabrera de Mar,14.642,‰,,municipio,
CARLOS-m,CARLOS,Male,5485,Cabrils,15.836,‰,61,municipio,Barcelona
CARLOS-m,CARLOS,Male,5486,Calaf,4.4,‰,8,municipio,Barcelona
CARLOS-m,CARLOS,Male,5487,Caldes d'Estrac,9.009,‰,,municipio,
CARLOS-m,CARLOS,Male,5488,Caldes de Montbui,10.949,‰,,municipio,
CARLOS-m,CARLOS,Male,5489,Calders,10.49,‰,6,municipio,Barcelona
CARLOS-m,CARLOS,Male,5490,Calella,9.46,‰,92,municipio,Barcelona
CARLOS-m,CARLOS,Male,5492,Calldetenes,7.278,‰,10,municipio,Barcelona
CARLOS-m,CARLOS,Male,5493,Callús,7.692,‰,8,municipio,Barcelona
CARLOS-m,CARLOS,Male,5494,Campins,16.556,‰,5,municipio,Barcelona
CARLOS-m,CARLOS,Male,5495,Canet de Mar,11.554,‰,,municipio,
CARLOS-m,CARLOS,Male,5496,Canovelles,10.308,‰,92,municipio,Barcelona
CARLOS-m,CARLOS,Male,5497,Cànoves i Samalús,11.848,‰,,municipio,
CARLOS-m,CARLOS,Male,5498,Canyelles,13.919,‰,39,municipio,Barcelona
CARLOS-m,CARLOS,Male,5499,Capellades,7.917,‰,22,municipio,Barcelona
CARLOS-m,CARLOS,Male,5501,Cardedeu,11.748,‰,108,municipio,Barcelona
CARLOS-m,CARLOS,Male,5502,Cardona,7.095,‰,16,municipio,Barcelona
CARLOS-m,CARLOS,Male,5503,Carme,11.765,‰,5,municipio,Barcelona
CARLOS-m,CARLOS,Male,5506,Castellar del Vallès,12.425,‰,,municipio,
CARLOS-m,CARLOS,Male,5508,Castellbell i el Vilar,13.164,‰,,municipio,
CARLOS-m,CARLOS,Male,5509,Castellbisbal,12.933,‰,84,municipio,Barcelona
CARLOS-m,CARLOS,Male,5510,Castellcir,12.594,‰,5,municipio,Barcelona
CARLOS-m,CARLOS,Male,5511,Castelldefels,12.966,‰,438,municipio,Barcelona
CARLOS-m,CARLOS,Male,5513,Castellet i la Gornal,9.427,‰,,municipio,
CARLOS-m,CARLOS,Male,5516,Castellgalí,8.258,‰,10,municipio,Barcelona
CARLOS-m,CARLOS,Male,5517,Castellnou de Bages,8.065,‰,,municipio,
CARLOS-m,CARLOS,Male,5518,Castellterçol,11.181,‰,16,municipio,Barcelona
CARLOS-m,CARLOS,Male,5519,Castellví de Rosanes,11.628,‰,,municipio,
CARLOS-m,CARLOS,Male,5520,Cervelló,16.471,‰,80,municipio,Barcelona
CARLOS-m,CARLOS,Male,5523,Cornellà de Llobregat,11.851,‰,,municipio,
CARLOS-m,CARLOS,Male,5524,Dosrius,15.225,‰,47,municipio,Barcelona
CARLOS-m,CARLOS,Male,5528,Fogars de la Selva,11.377,‰,,municipio,
CARLOS-m,CARLOS,Male,5529,Fonollosa,12.484,‰,10,municipio,Barcelona
CARLOS-m,CARLOS,Male,5532,"Garriga, La",10.604,‰,,municipio,
CARLOS-m,CARLOS,Male,5533,Gavà,13.054,‰,304,municipio,Barcelona
CARLOS-m,CARLOS,Male,5537,Granollers,10.783,‰,341,municipio,Barcelona
CARLOS-m,CARLOS,Male,5538,Guardiola de Berguedà,18.75,‰,,municipio,
CARLOS-m,CARLOS,Male,5539,Gurb,7.158,‰,10,municipio,Barcelona
CARLOS-m,CARLOS,Male,5540,Igualada,7.421,‰,153,municipio,Barcelona
CARLOS-m,CARLOS,Male,5541,Jorba,14.151,‰,6,municipio,Barcelona
CARLOS-m,CARLOS,Male,5543,"Llagosta, La",12.403,‰,,municipio,
CARLOS-m,CARLOS,Male,5544,Lliçà d'Amunt,12.987,‰,,municipio,
CARLOS-m,CARLOS,Male,5546,Malgrat de Mar,8.023,‰,,municipio,
CARLOS-m,CARLOS,Male,5547,Manlleu,4.871,‰,52,municipio,Barcelona
CARLOS-m,CARLOS,Male,5548,Martorell,10.638,‰,153,municipio,Barcelona
CARLOS-m,CARLOS,Male,5549,"Masies de Voltregà, Les",7.366,‰,,municipio,
CARLOS-m,CARLOS,Male,5550,"Masnou, El",12.865,‰,,municipio,
CARLOS-m,CARLOS,Male,5551,Matadepera,10.48,‰,52,municipio,Barcelona
CARLOS-m,CARLOS,Male,5552,Mediona,9.58,‰,13,municipio,Barcelona
CARLOS-m,CARLOS,Male,5553,Mollet del Vallès,12.478,‰,,municipio,
