nombre_id,nombre,gender,region_id,region_name,percentage,unidad,persons,region_type
CARLOS-m,CARLOS,Male,706,Karrantza Harana/Valle de Carranza,5.654,‰,1560,municipio
CARLOS-m,CARLOS,Male,707,Etxebarri,8.047,‰,2220,municipio
CARLOS-m,CARLOS,Male,709,Gautegiz Arteaga,15.695,‰,4330,municipio
CARLOS-m,CARLOS,Male,710,Güeñes,4.615,‰,1273,municipio
CARLOS-m,CARLOS,Male,711,Gernika-Lumo,5.009,‰,1382,municipio
CARLOS-m,CARLOS,Male,715,Lemoiz,7.092,‰,1957,municipio
CARLOS-m,CARLOS,Male,717,Markina-Xemein,1.962,‰,541,municipio
CARLOS-m,CARLOS,Male,719,Ugao-Miraballes,4.278,‰,1180,municipio
CARLOS-m,CARLOS,Male,722,Ondarroa,1.722,‰,475,municipio
CARLOS-m,CARLOS,Male,723,Urduña/Orduña,5.999,‰,1655,municipio
CARLOS-m,CARLOS,Male,724,Plentzia,6.542,‰,1805,municipio
CARLOS-m,CARLOS,Male,726,Valle de Trápaga-Trapagaran,9.484,‰,2617,municipio
CARLOS-m,CARLOS,Male,727,Sopuerta,7.908,‰,2182,municipio
CARLOS-m,CARLOS,Male,731,Zalla,6.401,‰,1766,municipio
CARLOS-m,CARLOS,Male,732,Derio,4.536,‰,1252,municipio
CARLOS-m,CARLOS,Male,733,Loiu,5.164,‰,1425,municipio
CARLOS-m,CARLOS,Male,734,Sondika,5.398,‰,1489,municipio
CARLOS-m,CARLOS,Male,737,Alonsotegi,9.346,‰,2579,municipio
CARLOS-m,CARLOS,Male,739,Alcañices,8.403,‰,2318,municipio
CARLOS-m,CARLOS,Male,747,Bermillo de Sayago,16.158,‰,4458,municipio
CARLOS-m,CARLOS,Male,753,Carbajales de Alba,20.576,‰,5677,municipio
CARLOS-m,CARLOS,Male,758,Coreses,14.953,‰,4126,municipio
CARLOS-m,CARLOS,Male,765,Iza/Itza,10.884,‰,3003,municipio
CARLOS-m,CARLOS,Male,766,Cheste,16.606,‰,4582,municipio
CARLOS-m,CARLOS,Male,767,Chiva,15.048,‰,4152,municipio
CARLOS-m,CARLOS,Male,768,Daimús,16.283,‰,4493,municipio
CARLOS-m,CARLOS,Male,770,Emperador,21.739,‰,5998,municipio
CARLOS-m,CARLOS,Male,772,Faura,14.86,‰,4100,municipio
CARLOS-m,CARLOS,Male,773,Fontanars dels Alforins,10.225,‰,2821,municipio
CARLOS-m,CARLOS,Male,774,Picassent,13.351,‰,3684,municipio
CARLOS-m,CARLOS,Male,775,Polinyà de Xúquer,10.622,‰,2931,municipio
CARLOS-m,CARLOS,Male,776,"Pobla de Farnals, la",11.001,‰,3035,municipio
CARLOS-m,CARLOS,Male,778,"Puig de Santa Maria, el",14.505,‰,4002,municipio
CARLOS-m,CARLOS,Male,779,Quesa,14.493,‰,3999,municipio
CARLOS-m,CARLOS,Male,780,Rafelbunyol,15.678,‰,4326,municipio
CARLOS-m,CARLOS,Male,782,Real,11.82,‰,3261,municipio
CARLOS-m,CARLOS,Male,783,Riola,7.919,‰,2185,municipio
CARLOS-m,CARLOS,Male,784,Rotglà i Corberà,12.007,‰,3313,municipio
CARLOS-m,CARLOS,Male,785,Sagunto/Sagunt,14.518,‰,4006,municipio
CARLOS-m,CARLOS,Male,788,Siete Aguas,17.937,‰,4949,municipio
CARLOS-m,CARLOS,Male,789,Simat de la Valldigna,4.796,‰,1323,municipio
CARLOS-m,CARLOS,Male,791,Tavernes Blanques,16.935,‰,4673,municipio
CARLOS-m,CARLOS,Male,795,Utiel,23.08,‰,6368,municipio
CARLOS-m,CARLOS,Male,796,Vallada,11.307,‰,3120,municipio
CARLOS-m,CARLOS,Male,798,Venta del Moro,15.823,‰,4366,municipio
CARLOS-m,CARLOS,Male,799,Villanueva de Castellón,12.013,‰,3314,municipio
CARLOS-m,CARLOS,Male,801,Alaejos,13.369,‰,3689,municipio
CARLOS-m,CARLOS,Male,803,Aldeamayor de San Martín,12.698,‰,3503,municipio
CARLOS-m,CARLOS,Male,804,Arroyo de la Encomienda,16.04,‰,4426,municipio
CARLOS-m,CARLOS,Male,812,Campaspero,20.979,‰,5788,municipio
CARLOS-m,CARLOS,Male,821,Cigales,10.496,‰,2896,municipio
CARLOS-m,CARLOS,Male,822,Cistérniga,13.328,‰,3677,municipio
CARLOS-m,CARLOS,Male,829,Fuensaldaña,14.532,‰,4009,municipio
CARLOS-m,CARLOS,Male,833,Laguna de Duero,12.176,‰,3359,municipio
CARLOS-m,CARLOS,Male,835,Matapozuelos,9.747,‰,2689,municipio
CARLOS-m,CARLOS,Male,837,Medina de Rioseco,11.136,‰,3073,municipio
CARLOS-m,CARLOS,Male,846,"Pedraja de Portillo, La",24.712,‰,6818,municipio
CARLOS-m,CARLOS,Male,848,Pesquera de Duero,22.026,‰,6077,municipio
CARLOS-m,CARLOS,Male,850,Portillo,19.656,‰,5423,municipio
CARLOS-m,CARLOS,Male,851,Pozal de Gallinas,24.476,‰,6753,municipio
CARLOS-m,CARLOS,Male,854,Huarte/Uharte,10.39,‰,2867,municipio
CARLOS-m,CARLOS,Male,857,Burguillos de Toledo,12.887,‰,3556,municipio
CARLOS-m,CARLOS,Male,858,Cabañas de Yepes,36.585,‰,10094,municipio
CARLOS-m,CARLOS,Male,859,Calera y Chozas,13.372,‰,3689,municipio
CARLOS-m,CARLOS,Male,862,"Carpio de Tajo, El",10.582,‰,2920,municipio
CARLOS-m,CARLOS,Male,863,"Casar de Escalona, El",14.506,‰,4002,municipio
CARLOS-m,CARLOS,Male,865,Cazalegas,15.441,‰,4260,municipio
CARLOS-m,CARLOS,Male,866,Cedillo del Condado,11.26,‰,3107,municipio
CARLOS-m,CARLOS,Male,868,Consuegra,19.564,‰,5398,municipio
CARLOS-m,CARLOS,Male,869,Cuerva,16.442,‰,4536,municipio
CARLOS-m,CARLOS,Male,870,Chozas de Canales,7.965,‰,2198,municipio
CARLOS-m,CARLOS,Male,871,Dosbarrios,8.696,‰,2399,municipio
CARLOS-m,CARLOS,Male,872,Palomeque,15.385,‰,4245,municipio
CARLOS-m,CARLOS,Male,874,Polán,14.014,‰,3867,municipio
CARLOS-m,CARLOS,Male,875,Portillo de Toledo,11.676,‰,3222,municipio
CARLOS-m,CARLOS,Male,876,"Puebla de Montalbán, La",13.278,‰,3664,municipio
CARLOS-m,CARLOS,Male,877,"Puente del Arzobispo, El",12.069,‰,3330,municipio
CARLOS-m,CARLOS,Male,878,Quintanar de la Orden,13.713,‰,3784,municipio
CARLOS-m,CARLOS,Male,881,San Bartolomé de las Abiertas,18.634,‰,5141,municipio
CARLOS-m,CARLOS,Male,882,San Pablo de los Montes,24.706,‰,6817,municipio
CARLOS-m,CARLOS,Male,884,Santa Cruz del Retamar,10.471,‰,2889,municipio
CARLOS-m,CARLOS,Male,885,Segurilla,17.045,‰,4703,municipio
CARLOS-m,CARLOS,Male,887,Talavera de la Reina,15.349,‰,4235,municipio
CARLOS-m,CARLOS,Male,888,Toledo,18.571,‰,5124,municipio
CARLOS-m,CARLOS,Male,890,"Torre de Esteban Hambrán, La",17.653,‰,4871,municipio
CARLOS-m,CARLOS,Male,891,Urda,15.911,‰,4390,municipio
CARLOS-m,CARLOS,Male,895,Villafranca de los Caballeros,15.176,‰,4187,municipio
CARLOS-m,CARLOS,Male,896,Villamiel de Toledo,18.182,‰,5017,municipio
CARLOS-m,CARLOS,Male,897,Villanueva de Alcardete,14.436,‰,3983,municipio
